image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0014919,1217778122208.2598,1688764.777849626,4412768.662340987,1930428.1753577036,1930428.1753577036
ISIC_0013682,863636496929.3177,2698472.7357471683,5568462.332173344,3458911.943917326,3458911.943917326
ISIC_0013664,618837931884.2982,2787638.1472924803,5341532.05483506,4007661.2817009,4007661.2817009
ISIC_0010213,650517145929.887,3316758.4921394945,5466459.681487055,4722159.156776908,4722159.156776908
ISIC_0014325,431087395462.567,2385083.8293962525,4452533.529766968,3440403.364248694,3440403.364248694
ISIC_0013886,1778743083711.7246,2343329.450206752,6360266.116280936,3185675.191223847,3185675.191223847
ISIC_0012719,256671589376.10797,3100295.5247172695,4685834.17406684,3973902.5480422443,3973902.5480422443
ISIC_0000504,11954956388689.809,7101.034554756063,11956782.311028851,6107051.074456876,6107051.074456876
ISIC_0014723,4002931505892.21,10.097258985266434,5738904.055328655,3541171.01032558,3541171.01032558
ISIC_0000301,512988897311.3234,478838.82568167016,2697871.3259401727,1704537.4105996217,1704537.4105996217
ISIC_0000102,764688281596.3545,3331681.9738714607,5578055.356465877,4231807.479546567,4231807.479546567
ISIC_0009973,1063710198821.1172,3143598.735696472,6027141.387545096,4382928.162308418,4382928.162308418
ISIC_0013967,314144188141.8685,2078373.1345453518,3415156.549050052,3107987.1429438503,3107987.1429438503
ISIC_0000206,1032082446194.4377,3781338.443389054,6281078.571601062,4284618.7322529005,4284618.7322529005
ISIC_0009874,695412833629.3997,2552164.841615711,5093915.87246433,3565009.751698534,3565009.751698534
ISIC_0013981,130403455846.96136,2652108.339716157,3764856.754182436,3103650.434335274,3103650.434335274
ISIC_0014222,420297458829.56635,3054509.50811807,5145943.032468079,3484219.558332342,3484219.558332342
ISIC_0000403,671875562006.5376,1545232.2836674086,4064732.475500728,3099892.9608761165,3099892.9608761165
ISIC_0013946,339828913382.963,3019371.048672388,5110282.788609533,4390230.418516056,4390230.418516056
ISIC_0000024,933316710278.2289,2709275.163558172,5599615.318607395,3550407.2081717094,3550407.2081717094
ISIC_0000219,8899568635644.203,4157460.6888373694,12868643.969265955,6774424.500746682,6774424.500746682
ISIC_0000227,2365853740765.3384,1861004.0055488863,6039307.571295184,5285296.69398426,5285296.69398426
ISIC_0014438,672094391460.5771,2464510.2518957686,5089160.490846061,3789090.9937597625,3789090.9937597625
ISIC_0014605,1814074750544.9258,3562141.732404162,8058368.187791668,6076948.5387650905,6076948.5387650905
ISIC_0000525,6214469898081.387,3707850.7095535947,11137034.722530738,6436320.460074823,6436320.460074823
ISIC_0012706,675542275742.4469,2551276.10380734,4742892.8530693725,3077633.003618681,3077633.003618681
ISIC_0000123,1982832932065.4324,3266042.235708646,7999231.134359784,4927125.675259903,4927125.675259903
ISIC_0014501,948935197823.561,949762.9348876001,4450713.106635158,2630726.481893421,2630726.481893421
ISIC_0012103,595238381060.7424,3371948.1348361988,5866199.439474538,4484678.653995027,4484678.653995027
ISIC_0000320,3738632851341.928,3474248.239289775,8807004.770558909,5456581.69122715,5456581.69122715
ISIC_0014702,2620094855155.1543,2734643.159418264,8141047.854496024,4635628.4586197,4635628.4586197
ISIC_0011397,11244820593379.373,3726968.484299517,12473609.660395762,6283684.91259058,6283684.91259058
ISIC_0013841,2041186044270.9268,3301970.2198354285,7023411.693700038,5901351.695789461,5901351.695789461
ISIC_0012902,697681504662.2274,2982452.5984045765,5379076.369084275,4148051.1726728315,4148051.1726728315
ISIC_0015044,2628878095431.779,1436600.8324619737,5519289.211323494,4005185.0554370186,4005185.0554370186
ISIC_0013243,3601323096050.844,3475555.3581364783,8885720.123867113,5681600.463207622,5681600.463207622
ISIC_0013040,363448691385.342,1332538.3700377631,3234314.153526651,2280569.9995943815,2280569.9995943815
ISIC_0013147,326201810720.5556,2231683.9819461075,3578635.158852296,2916074.633912176,2916074.633912176
ISIC_0013742,622718922353.4246,3141652.5287207547,5416990.74935773,4825437.744248984,4825437.744248984
ISIC_0013599,1883770309323.2952,3780587.4489656882,7656468.439892233,5177206.317168338,5177206.317168338
ISIC_0010054,1046818833342.5408,2271655.5367837576,5033163.453510598,3400254.2318594344,3400254.2318594344
ISIC_0013423,373847791683.95435,2773922.1840740605,4361004.720913265,3794097.0042143273,3794097.0042143273
ISIC_0010257,785961950432.6134,2594176.7454959396,5294309.947731985,4671235.760793312,4671235.760793312
ISIC_0012981,474306925583.7989,2947645.747856593,4707614.63430525,3646055.4853407075,3646055.4853407075
ISIC_0013025,2512566271222.6978,2826489.4533923715,7636347.712305706,4374605.512222683,4374605.512222683
ISIC_0010452,2636670756265.0,4264107.308601334,8304709.4655693425,5796235.152224192,5796235.152224192
ISIC_0001102,6878126012855.266,3373399.2400281043,11461488.43656249,8040743.0186676765,8040743.0186676765
ISIC_0013719,3841353324911.498,2946499.749288513,8058492.131564505,3895880.5643528975,3895880.5643528975
ISIC_0010350,247569105275.63995,3801021.107207777,5412149.170608498,4121250.7190101733,4121250.7190101733
ISIC_0012682,1355901871093.5261,3757691.1433402966,7250303.053317418,4804545.754202726,4804545.754202726
ISIC_0012481,251523613552.94943,1306089.3027569496,2673441.6267270586,1758351.989938974,1758351.989938974
ISIC_0014083,1164351813145.2515,3790808.7563329437,7765803.651639433,5825014.629868586,5825014.629868586
ISIC_0000099,2582369581554.9946,4046647.812982022,9279397.76245196,6044088.341348758,6044088.341348758
ISIC_0012284,5666922464022.008,2976214.366765299,9570529.822170943,4687800.946613375,4687800.946613375
ISIC_0000242,731470224535.821,1751775.9951717875,3895493.5107742976,2393466.193107768,2393466.193107768
ISIC_0000041,921832346869.9285,1453335.0175532869,4683807.650770196,2705205.394389217,2705205.394389217
ISIC_0012664,1427079388421.8552,2415203.5244846134,6474094.616196551,3791315.2229581657,3791315.2229581657
ISIC_0000479,4772994815911.298,3823514.60783436,10950811.320132706,6694482.192751943,6694482.192751943
ISIC_0012459,470221701358.63885,5003314.741983279,6655013.065297916,6410472.622946579,6410472.622946579
ISIC_0011213,2170477842808.0217,1045918.6995986416,6077943.227745188,2298856.0445096223,2298856.0445096223
ISIC_0000447,1538690336603.191,2466795.8950675065,5807916.722358236,3466223.0376837687,3466223.0376837687
ISIC_0014361,497345006869.9755,1530565.648265664,3802888.9737719456,2146524.1946979156,2146524.1946979156
ISIC_0011117,299906888831.33044,2978719.8745081616,4598092.882191472,3637130.0834396766,3637130.0834396766
ISIC_0000540,695115704557.9008,2240975.4553929,4969240.466781305,3780459.7913810136,3780459.7913810136
ISIC_0000345,1062891646950.7457,4115754.0647959877,7298104.893723736,5240260.26609733,5240260.26609733
ISIC_0009909,559842777550.6119,1166088.6910358067,3927926.6534673716,2460690.091356743,2460690.091356743
ISIC_0000146,2722329203178.781,4364357.625145436,8786159.759214116,5508690.730203787,5508690.730203787
ISIC_0009937,1433033285173.4402,2279153.5719956495,6065704.062506798,3072878.7007205,3072878.7007205
ISIC_0014582,1941612321164.6511,2968677.5331763206,7128533.455978388,5628350.4018729385,5628350.4018729385
ISIC_0012785,1206865260685.1042,3490488.577602293,6621539.62996042,4146547.7340712897,4146547.7340712897
ISIC_0012811,930222994088.4362,2225685.90071695,4975851.004497086,3444384.514383407,3444384.514383407
ISIC_0013257,3780870534546.1577,3227651.5734275635,8899070.86437765,5863849.481614041,5863849.481614041
ISIC_0009599,1050740420690.0887,2100806.0913450574,5466307.056645888,3892794.602781931,3892794.602781931
ISIC_0013054,5136735781262.053,3150979.440783615,9802712.521392528,4046564.5986939743,4046564.5986939743
ISIC_0002206,221923867193.5553,3059366.8677557833,4759625.77409969,3737887.799888703,3737887.799888703
ISIC_0010025,4572582729285.125,4169275.376770294,10458070.389090385,6726555.756246402,6726555.756246402
ISIC_0013689,378680793627.6913,1243284.4512839743,2699153.6522197225,1546201.6108253866,1546201.6108253866
ISIC_0009344,1053773549581.2185,3103765.217172344,6188846.595786344,4534819.2272086665,4534819.2272086665
ISIC_0007693,2171135320392.1404,1534747.4723289704,5989830.430260838,2714088.4132739254,2714088.4132739254
ISIC_0008207,1014097774831.4507,2278928.8070967156,5560815.906216529,3759576.846931246,3759576.846931246
ISIC_0014515,2164619594999.2664,3776926.59943354,9070506.413864663,5668233.25908171,5668233.25908171
ISIC_0012117,3417293663402.119,5.769243600293574,6537327.744922368,3538116.5422631446,3538116.5422631446
ISIC_0000137,1147226650106.6123,2877536.087799686,5902172.987096404,4500800.535709253,4500800.535709253
ISIC_0009946,1124931921346.8267,3007481.8155632145,6451351.901590181,4872357.927287019,4872357.927287019
ISIC_0000109,901744877859.2726,2587630.8729618215,5550337.548540888,3500217.2256593797,3500217.2256593797
ISIC_0014716,685142069169.1384,762993.6668812652,2285409.651730264,2087329.8723395327,2087329.8723395327
ISIC_0000531,3437927500424.84,2896330.9000212913,7217468.5726343645,4691741.587857773,4691741.587857773
ISIC_0011166,1108487846977.8206,3165356.9184276634,6291945.033027929,4513253.9590906855,4513253.9590906855
ISIC_0012511,464422175618.53986,1217130.2411568665,3354231.2468107874,2789858.70899723,2789858.70899723
ISIC_0011158,2542905800784.351,3226073.530515406,8491940.368262228,5400118.978118418,5400118.978118418
ISIC_0014229,471796442712.6727,981447.3868751115,2973229.320742562,1468439.7592056594,1468439.7592056594
ISIC_0000436,1893149918699.8425,2334426.267551952,5964355.59281576,3970877.712549624,3970877.712549624
ISIC_0012416,266976545996.618,2759813.9271510476,4325605.432842902,3713028.086090311,3713028.086090311
ISIC_0000408,2836294219660.597,3022352.1159739946,8401996.000681976,4933080.464305766,4933080.464305766
ISIC_0000030,9147124395533.643,2668408.319807768,10322532.387637792,4415055.605581372,4415055.605581372
ISIC_0012213,770197802177.4808,3398951.002303389,6374902.533124932,4686048.139272787,4686048.139272787
ISIC_0000233,7766876675338.035,2751160.4231331856,10498052.837018915,5460834.804143819,5460834.804143819
ISIC_0009899,859818051368.7441,1804227.7712485061,5131623.234419541,3418997.039375914,3418997.039375914
ISIC_0013830,148383305658.91888,1608259.0864935198,2823148.177906373,1937532.4441067872,1937532.4441067872
ISIC_0014393,573696909161.6635,2744734.3275722438,4594273.316923808,3003357.73624939,3003357.73624939
ISIC_0014190,264731023570.75674,2797001.6568753086,4362057.123706736,3411961.462102174,3411961.462102174
ISIC_0012397,3575060595187.179,3323236.9484544164,9290767.958054837,4362604.531327321,4362604.531327321
ISIC_0014795,1841570677651.797,21335.62536925686,4482486.835782843,1879323.4401890435,1879323.4401890435
ISIC_0014596,846725801459.4706,2842374.799748563,5937559.811422414,4488676.423635057,4488676.423635057
ISIC_0000351,1304806173897.3381,3766713.8385510733,6731801.492875777,4919746.160495685,4919746.160495685
ISIC_0012172,2923101397908.09,2676156.753410775,7801418.391163148,5054554.826811759,5054554.826811759
ISIC_0014570,2336527620004.0786,3497733.287553049,8075978.828674858,4914897.938934995,4914897.938934995
ISIC_0000152,991172522547.8313,1511789.2764733084,4619419.821093582,2051186.5131758694,2051186.5131758694
ISIC_0009923,7257459257634.013,3764793.7643974214,11846056.287697468,6862585.666600623,6862585.666600623
ISIC_0011300,103492421030888.3,259.603409772063,30086892.303145077,4252686.65532021,4252686.65532021
ISIC_0012777,848622991720.8011,1311279.3498162944,3694842.618734621,2939709.296288806,2939709.296288806
ISIC_0012749,4351984523755.393,32.40972228898738,5784958.628646847,2307168.4950748677,2307168.4950748677
ISIC_0000554,3482561951051.287,4720840.678882628,9649652.110409696,6666787.549760624,6666787.549760624
ISIC_0011207,662650515144.0691,1834702.4831496738,4477977.193431048,2968011.1838736134,2968011.1838736134
ISIC_0012670,850166712617.5714,3716790.591123627,6119256.940242467,4372994.498750644,4372994.498750644
ISIC_0014272,282002811968.2528,3061037.0810000976,4782591.404498125,3690904.8610747405,3690904.8610747405
ISIC_0000453,213513947401.28802,2511493.242653743,3960907.219104513,3696992.0257714745,3696992.0257714745
ISIC_0012473,27513957515.178497,2749285.941003556,3324278.6057129265,3157977.496016019,3157977.496016019
ISIC_0000256,3475657013516.7207,1625655.0582104228,6900000.609734514,3984075.581956736,3984075.581956736
ISIC_0000268,1602557050981.7063,2368309.6874090885,5820338.236917437,4175294.2890236806,4175294.2890236806
ISIC_0008785,1157467320714.6917,3289658.9047454707,6473522.457136713,4378998.522657024,4378998.522657024
ISIC_0000055,2801943808633.0415,3264632.780377838,7963523.366893082,4341504.089459942,4341504.089459942
ISIC_0011402,3477307006116.062,2663180.10541466,9357228.593786754,4259987.745345913,4259987.745345913
ISIC_0014692,1381189777054.7039,1960279.2509885777,5672733.442996708,3946014.8148788717,3946014.8148788717
ISIC_0012290,684497214283.3867,3952763.3824100676,6452096.410231617,4836515.929321891,4836515.929321891
ISIC_0012696,1863210840642.9934,2605083.9148044013,6893987.786615294,3703749.9030476585,3703749.9030476585
ISIC_0012495,679799737376.8749,2380418.540716897,4554379.186194564,3295325.193411222,3295325.193411222
ISIC_0010599,621269380774.0377,1799683.3849252143,4062691.315882606,3097341.245108954,3097341.245108954
ISIC_0013530,4933612233063.824,5005030.981775495,12446358.861578736,7193158.238792335,7193158.238792335
ISIC_0010344,5988931830007.075,3671459.158976484,11369156.421655307,6210834.337324247,6210834.337324247
ISIC_0013136,887434070264.1829,2862048.7022378254,5980265.155654181,3938369.850914671,3938369.850914671
ISIC_0013335,3142196233889.115,2616383.133937669,7799171.157892203,3682236.3816385786,3682236.3816385786
ISIC_0001128,3324436186226.693,2714497.2825275897,8689655.837774022,4109816.866090982,4109816.866090982
ISIC_0013031,4986164500033.546,3858769.647750781,11902810.021728255,6017874.910680242,6017874.910680242
ISIC_0013437,1873027793328.1,2170137.0778136286,6215571.556208193,3807278.26246225,3807278.26246225
ISIC_0010040,3499042757368.621,4763448.981167351,11778296.561627906,8134264.959439124,8134264.959439124
ISIC_0013634,761724510756.5348,1575968.1109554458,4982537.648256046,3116851.4092325065,3116851.4092325065
ISIC_0013409,1371890429057.0269,2382904.711214664,6016369.882281406,3530759.1885177935,3530759.1885177935
ISIC_0013213,525919818158.72656,2126139.805120303,4165271.487676185,3199803.1914843945,3199803.1914843945
ISIC_0010467,1520469011302.2966,2234474.6954427836,5556623.945706345,2977793.754288863,2977793.754288863
ISIC_0013428,446413891490.2239,2135587.5784429056,3713182.822414491,2987465.7867590124,2987465.7867590124
ISIC_0010262,891748986772.517,2997120.794060747,6032782.436907526,4058219.9656606694,4058219.9656606694
ISIC_0010061,1039216283899.69,2996929.2307177517,5942235.765601473,3954589.7557860687,3954589.7557860687
ISIC_0012952,4423048843611.684,3951229.294765081,9106201.769297907,7257540.559230473,7257540.559230473
ISIC_0010087,1004950997255.8501,4610177.867852747,8104520.704822647,6131227.874790198,6131227.874790198
ISIC_0010481,1372593229251.0752,2746274.234846274,7096652.909247908,3649142.6638694294,3649142.6638694294
ISIC_0014851,1457744418271.5896,3554418.7816984574,6859358.826181725,4854203.886772645,4854203.886772645
ISIC_0010586,6527173649119.424,3235496.9446437117,9910061.547644667,5777253.757412721,5777253.757412721
ISIC_0012855,8246313674318.508,3442464.46704392,11817872.458812939,6404619.562857694,6404619.562857694
ISIC_0010180,1517588899006.788,4180904.02528619,7888827.51552915,5166970.868690528,5166970.868690528
ISIC_0010365,6189538187960.328,4084926.2892262726,11126708.119363915,5621977.777501472,5621977.777501472
ISIC_0013712,263876176096.30573,3260091.1135489955,4916142.187459201,4123183.1679238896,4123183.1679238896
ISIC_0015113,1454738348478.5598,1505117.4443805884,5567792.420557231,3426733.3182321023,3426733.3182321023
ISIC_0013314,442155575200.31177,1798441.3559376777,3951081.52055405,2888996.468951222,2888996.468951222
ISIC_0013129,478121636792.70685,2824217.71870455,4746990.3518924415,3547603.4521853724,3547603.4521853724
